text,label,label_name,source,emotion
개가 내 자식처럼 느껴질 때가 많아요. 그를 너무 사랑해,1,positive,kor_empathetic,caring
지난 며칠 동안 침실 창문 밖에서 이상한 소리가 들렸습니다.,2,vulnerable,kor_empathetic,afraid
오늘 매장에서 혼자 우는 아이를 봤어요.,1,positive,kor_empathetic,caring
어렸을 때 할아버지 댁의 우물에서 물을 길어 왔어요. 양동이를 우물에서 꺼냈는데 그 안에 살아있는 뱀이 떠다니고 있었어요.,2,vulnerable,kor_empathetic,terrified
친구들이 갚아줄 거라고 생각했어요.,1,positive,kor_empathetic,trusting
내가 만날때 입어야할 옷을 사겨서 그런건지 나한테 뭐라하지 마,3,manipulation,eoh9_gaslighting,
넌 진짜 내생각같은건 전혀 신경안쓰고 멋대로 말하는구나?,3,manipulation,eoh9_gaslighting,
몇 주 전에 결혼식에 갔었어요. 모두가 춤을 추며 즐거운 시간을 보내고 있었는데 갑자기 3살짜리 조카가 당근에 질식하기 시작했습니다. 너무 무서웠어요!,2,vulnerable,kor_empathetic,terrified
시간이 생기면 한번 도전해볼게. 상사가 그만 괴롭히는게 제일 좋은 방법일텐데 슬프네.,0,normal,nlpbada_persona,
너무 겁이 났지만 미국을 가로지르는 긴 드라이브를 할 수 있다는 확신이 들었어요!,1,positive,kor_empathetic,confident
오늘 마트에 갔다가 차에 돌아와서 탄산음료 12팩 2개를 계산하지 않았다는 사실을 깨달았습니다.,2,vulnerable,kor_empathetic,guilty
홍수로 모든 것이 파괴되었습니다. 보험사가 전화를 받지 않습니다.,2,vulnerable,kor_empathetic,devastated
밝은 사람 만나고 싶어,0,normal,chatbot_data,
작년에 대학 1학년 때 룸메이트가 떠났기 때문에 일 년 내내 사람과의 접촉이 거의 없었습니다.,2,vulnerable,kor_empathetic,lonely
강아지 용품중에 장난감이 있는데 보고 싶을것 같아서 챙겨갈게.,0,normal,nlpbada_persona,
동생이 대학을 졸업했을 때 저는 자랑스러웠습니다. 그는 모든 것을 누릴 자격이 있었어요.,1,positive,kor_empathetic,proud
그거 먹어봤어?,0,normal,gf_persona_user,
지난달 백화점에서 쇼핑을 하다가 옷걸이 아래에서 아이들이 함께 게임을 하는 것을 보았습니다. 저와 제 남동생이 그랬던 때가 생각났어요. 동생이 정말 보고 싶어요.,1,positive,kor_empathetic,nostalgic
"나는 요즘, 하고싶은 일을 하기 위해 체력을 기르는 중이야.",0,normal,nlpbada_persona,
원래 전 TV 음악프로그램도 가끔 보는데 이번주는 공부하느라 못볼것 같아.,0,normal,nlpbada_persona,
"오, 그 친구도 신경 쓰는데, 너는 안 가는 거야?",0,normal,gf_persona_user,
오랜만이네. 그럼. 할 때는 적극적으로 참여하지. 근데 무슨 일이야?,0,normal,nlpbada_persona,
"저는 187 파운드 였고, 3 년 동안 주짓수에 입문하여 많은 기술을 배웠고 결국 체중이 140 파운드가되었습니다.",1,positive,kor_empathetic,proud
"아, 패시브 인컴은 한 번의 노력을 통해 계속해서 돈이 들어오는 구조야. 예를 들어 블로그나 유튜브 같은 거?",0,normal,gf_persona_user,
주말에 가족들이 모두 떠났을 때 저는 혼자였습니다.,2,vulnerable,kor_empathetic,lonely
어젯밤 폭풍 때문에 무서웠어요. 악천후가 싫어요,2,vulnerable,kor_empathetic,afraid
오랫동안 하고 싶었던 꿈을 이뤘을 때 뿌듯함을 느꼈습니다. 바로 암벽등반이었어요!,1,positive,kor_empathetic,proud
"와 고마워, 진짜 디테일하게 알고 있네. 근데 줄거리는 어떻게 되는 거야? 제목이 '잠'이라니 좀 특이한데.",0,normal,gf_persona_user,
"룸메이트가 잠에서 깨웠는데, 한밤중에 가장 듣고 싶지 않은 목소리로 신에 대한 공포가 제 혈관을 통해 전달되었습니다.",2,vulnerable,kor_empathetic,terrified
오 그러시구나. 언어에 소질이 있는 것 같아.,0,normal,nlpbada_persona,
요즘 연애가 힘들어서 내일 여자친구와 헤어질 계획입니다.,1,positive,kor_empathetic,confident
제가 정말 좋아하는 남학생이 있었어요. 데이트 신청을 했으면 좋겠다고 생각했어요!,1,positive,kor_empathetic,hopeful
제 친구와 저는 다음 주에서 돌아오는 길에 미니 골드 코스를 발견했습니다.,1,positive,kor_empathetic,joyful
차에 불이 붙은 것을 잊을 수 없어요.,2,vulnerable,kor_empathetic,terrified
요즘 극심한 두려움을 느끼고 있습니다.,2,vulnerable,kor_empathetic,anxious
새 낚시 릴을 주문했습니다. 우편으로 빨리 받고 싶어요.,1,positive,kor_empathetic,anticipating
맞아 버스랑 지하철도 요즘 충분히 좋아. 자가용 차를 타고 다녀?,0,normal,nlpbada_persona,
요즘 결혼 생활에 문제가 많은데도 한 번도 후회한 적이 없습니다.,1,positive,kor_empathetic,faithful
이번 주에 교회에 다녔어요. 제 커리어에 축복을 받을지도 몰라요!,1,positive,kor_empathetic,faithful
어제는 꽤 행복했습니다. 보고 싶었던 영화를 보러 가려고 했거든요.,1,positive,kor_empathetic,excited
나 지금 너무 화가 나요.,2,vulnerable,kor_empathetic,devastated
동갑인데 말 편하게 할래?,0,normal,nlpbada_persona,
얼마 전 버려진 집에서 새끼 고양이를 발견했어요. 영양실조 상태여서 집으로 데려가서 먹이를 주고 지금은 가족의 일원이 되었어요.,1,positive,kor_empathetic,caring
우울증은 기사 내지마 너만 아프냐??,3,manipulation,eoh9_gaslighting,
곧 떠날 여행이 너무 기대돼요!!!,1,positive,kor_empathetic,excited
누나 무슨 거짓말을 그렇게 해요. 제가 오히려 누나가 더 무섭고 부담돼요..,3,manipulation,eoh9_gaslighting,
생각해야 할 것이 너무 많습니다.,2,vulnerable,kor_empathetic,anxious
정말? 그럼 아이들도 재미있어 할 것 같은데! 언제까지 할까?,0,normal,gf_persona_user,
대박! 그럼 선물용으로도 좋겠네. 다 자란 식물 모듈은 옮길 수도 있다니 신기해.,0,normal,gf_persona_user,
얼마 전 직장에서 중요한 프레젠테이션을 준비하고 있었어요.,2,vulnerable,kor_empathetic,anxious
작년에 준학사 학위를 받았습니다. 마지막 수업에서 A를 받으려면 마지막 기말시험에서 A를 받아야 했어요.,2,vulnerable,kor_empathetic,apprehensive
물 주문해야지,0,normal,chatbot_data,
엄마 개가 갓 태어난 강아지가 매일 성장하는 것을 보는 것은 너무 소중합니다!,1,positive,kor_empathetic,joyful
제 아들이 오늘 밤 리틀리그에서 홈런을 쳤어요.,1,positive,kor_empathetic,impressed
반려견과 함께 펫샵에 갔는데 모두가 보는 앞에서 사고가 났어요. 개는 정말 슬픈 표정을 지었어요.,2,vulnerable,kor_empathetic,ashamed
길가에서 구걸하는 노인들을 볼 때면. 눈물이 납니다.,1,positive,kor_empathetic,sentimental
얼마나 멋진가요? 동네 아이스크림 가게에서 1년 동안 아이스크림을 공짜로 받았어요!,1,positive,kor_empathetic,joyful
아픈 상처,0,normal,chatbot_data,
점수가 매우 낮습니다.,2,vulnerable,kor_empathetic,guilty
저는 큰아들이 정말 자랑스러웠습니다. 그는 6학년을 우등생으로 마쳤습니다.,1,positive,kor_empathetic,proud
딸들과 함께 식스 플래그에 한 번 갔었어요. 롤러코스터를 싫어하고 고소공포증이 있어서 가고 싶지 않았어요.,2,vulnerable,kor_empathetic,terrified
드디어 스크래치 로또 복권에 당첨되었습니다.,1,positive,kor_empathetic,excited
"응, 나도 식당 일 좀 도와드려야 될 것 같아. 그럼 다음에 또 보자!",0,normal,nlpbada_persona,
오늘 비가 와서 다행이네요.,1,positive,kor_empathetic,grateful
딸들이 팀과 함께 배구를 하는 모습을 보고 있으면 친구들과 함께 했던 모든 경기가 생각납니다.,1,positive,kor_empathetic,nostalgic
고등학교 마지막 해에 정말 열심히 공부해서 1년 내내 A를 받았어요.,1,positive,kor_empathetic,proud
오늘 아침은 꽤 행복했습니다. 다시 운동을 시작했거든요.,1,positive,kor_empathetic,excited
어제 미술사 박물관에 갔는데 기대 이상이었어요.,1,positive,kor_empathetic,impressed
요즘 사회 이슈니까. 집값은 떨어져서 기분이 좋아.,0,normal,nlpbada_persona,
그럴 것 같아. 토끼를 하니까 @이름1@가 생각나서 케이팝을 좀 들어봐야겠어. 또 연락할게.,0,normal,nlpbada_persona,
여자 친구의 부모님을 만나기로 한 후 너무 긴장했어요.,2,vulnerable,kor_empathetic,anxious
무슨 소리야 저번에 우리 와꾸잖아,3,manipulation,eoh9_gaslighting,
"응, 이제 수능도 2주 남았고 빨리 끝나고 홀가분해지고 싶다고 하더라고. 입시 준비도 엄청 열심히 했어.",0,normal,nlpbada_persona,
생각보다 저렴하네. 예약 같은 건 안 해도 되겠지?,0,normal,gf_persona_user,
아까 말했던 자기계발서를 읽고 있었어. 오랜만에 책을 읽으니 조금 졸리네.,0,normal,nlpbada_persona,
다음 주에 새로운 동료가 들어올 예정입니다. 인원이 너무 부족했어요.,1,positive,kor_empathetic,hopeful
기다릴 수가 없어요. 곧 유럽에 갈 거예요!,1,positive,kor_empathetic,excited
이번 주말에는 집에서 모두 하나가 됩니다.,2,vulnerable,kor_empathetic,afraid
여자친구가 다른 친구와 바람을 피운 것에 대해 정말 기분이 나빠요. 그녀의 눈을 쳐다볼 수도 없어요.,2,vulnerable,kor_empathetic,guilty
최근 중고품 가게에서 쇼핑을 하다가 제가 어렸을 때 가지고 있던 장난감과 비슷한 장난감을 발견했습니다. 정말 어린 시절을 떠올리게 했어요.,1,positive,kor_empathetic,sentimental
저를 좋아하는 사람한테 호감이 안 생겨요.,0,normal,chatbot_data,
너가 뭔 분위기를 깨? 농담인데 혼자 유난 떨기는,3,manipulation,eoh9_gaslighting,
제 배우자는 작년에 잠깐 바람을 피웠습니다. 끝났지만 여전히 함께하고 있습니다.,2,vulnerable,kor_empathetic,devastated
아들의 돼지 저금통에서 돈을 훔쳤습니다.,2,vulnerable,kor_empathetic,guilty
나도 그런 기분이 들어. 좀 외롭기도 하지만 혼자 있는 것도 나름 편하긴 해.,0,normal,gf_persona_user,
우리는 너무 가까워서 항상 서로를 믿습니다.,1,positive,kor_empathetic,trusting
일해야 되는데 졸려,0,normal,chatbot_data,
좋아하는 향수를 떨어뜨려서 백만 개의 작은 조각으로 부서졌어요.,2,vulnerable,kor_empathetic,sad
이번 여름에 추가 작업을 많이 했어요.,1,positive,kor_empathetic,proud
오늘 직장에 늦게까지 남아서 가족 저녁 식사를 놓쳤습니다.,2,vulnerable,kor_empathetic,lonely
"그랬구나, 혹시 남자분의 직업은 어떻게 돼?",0,normal,nlpbada_persona,
장난 잼있어,0,normal,chatbot_data,
이 남자가 공짜 티셔츠를 위해 3파운드 햄버거와 1파운드 감자튀김을 먹는 것을 보고 감명받았어요.,1,positive,kor_empathetic,impressed
가족들 보고 싶어,0,normal,chatbot_data,
저는 복권을 전혀 하지 않지만 최근 친구가 스크래치 복권을 선물했습니다.,1,positive,kor_empathetic,excited
친구 엄마의 상태가 좋지 않아요.,2,vulnerable,kor_empathetic,devastated
내일 시험이 있어요.,2,vulnerable,kor_empathetic,anxious
저는 스쿼시를 즐기고 코트에 있을 때 항상 자신감을 느낍니다.,1,positive,kor_empathetic,confident
"아 그렇구나, 나도 앞으로라도 챙겨먹어야겠다.",0,normal,nlpbada_persona,
동생에게 선물을 사줄 돈이 없어요.,2,vulnerable,kor_empathetic,guilty
이달의 직원으로 선정되어 상을 받았습니다.,1,positive,kor_empathetic,proud
저는 아직 싱글입니다. 곧 제 짝을 찾을 수 있을 거라 낙관하고 있습니다...,1,positive,kor_empathetic,hopeful
막 회사에 도착해서 차에서 내리다가 커피를 온몸에 쏟았습니다.,2,vulnerable,kor_empathetic,embarrassed
남편이 출장을 간 동안 집에 혼자 있었어요.,2,vulnerable,kor_empathetic,lonely
주유소 주차장에서 돈을 발견한 적이 있습니다. 돈이 너무 필요해서 계속 가지고 있었죠.,1,positive,kor_empathetic,grateful
여러분의 견해와 상관없이 우리는 국가로서 단결하여 문제를 해결해야 합니다.,2,vulnerable,kor_empathetic,terrified
나는.. 집에서 혼자 자기만족을 하고 있었어요 제 룸메이트가 저를 발견할 뻔했어요. 저는 룸메이트가 저를 보기 전에 바지를 걷어 올리면서 옷장으로 뛰어 들어갔어요. 어색한 대화를 할 필요가 없어서 정말 다행이었어요.,1,positive,kor_empathetic,grateful
제 친구는 공군에 입대하여 항공 교통 관제사가 되었습니다.,1,positive,kor_empathetic,impressed
제 딸이 영화를 보고 싶다고 조르고 있어요.,2,vulnerable,kor_empathetic,afraid
학생때가 제일 좋은 것 같아.,0,normal,nlpbada_persona,
빨리 퇴근하고 싶어요,1,positive,kor_empathetic,anticipating
그냥 농담으로 한 소린데 왜그래 너도 나한테 그렇게 하잖아,3,manipulation,eoh9_gaslighting,
아니 그게 말이 돼? 사람들이 뛰고 소리지른다고 지진이 일어난다고? 과장된 기사 아냐?,0,normal,gf_persona_user,
기분이 안 좋아요. 아이들이 없는 동안 너무 재미있게 놀았으니 하루만 더 놀게 해주고 싶어요.,2,vulnerable,kor_empathetic,ashamed
얼마 전 손가락이 부러져서 설거지를 할 수 없었어요! 정말 끔찍했어요,1,positive,kor_empathetic,grateful
사람들은 제가 순진하다고 말하지만 그렇지 않습니다. 저는 사람들을 정말 신뢰합니다.,1,positive,kor_empathetic,trusting
혼자 록 콘서트에 갔는데 친구들이 저를 버렸어요!,2,vulnerable,kor_empathetic,lonely
제 아이들은 가끔 새로운 이웃집에 놀러 가곤 합니다.,1,positive,kor_empathetic,trusting
머리스타일 바꿔볼까?,0,normal,chatbot_data,
너무 속상해요. 강아지였을 때부터 키우던 개가 방금 죽었어요. 20년 동안 친구였어요.,2,vulnerable,kor_empathetic,devastated
한강 야경 좋지?,0,normal,chatbot_data,
얼마 전 오랫동안 연락이 끊겼던 친구로부터 전화 한 통을 받았습니다.,1,positive,kor_empathetic,nostalgic
제 약혼녀가 처녀 파티를 열어요. 정말 기대되네요.,1,positive,kor_empathetic,trusting
어제는 동생에게 전혀 참을성이 없었습니다.,2,vulnerable,kor_empathetic,ashamed
얼마 전 아름다운 여성과 데이트를 하다가 실수로 그녀의 드레스에 와인을 쏟았어요.,2,vulnerable,kor_empathetic,ashamed
강아지가 정말 보고 싶어서 뒷마당에 강아지 동상을 세워 항상 기억할 수 있게 했어요.,1,positive,kor_empathetic,sentimental
"와, 그 장면 상상하니까 웃기다. 아빠가 그런 모습이면 아이도 신난다!",0,normal,gf_persona_user,
낯선 동네에서 길을 잃고 헤매고 있는데 어떤 남자가 다가와 조용히 태워달라고 부탁했어요.,2,vulnerable,kor_empathetic,afraid
좋네! 그럼 주말에 체크해보고 바로 예약하자!,0,normal,gf_persona_user,
드디어 새 강아지에게 첫 번째 묘기를 가르쳤어요!,1,positive,kor_empathetic,proud
